manufacturer,series_code,product_name,tool_type,model_family,outside_diameter_mm,corner_radius_label,effective_length_mm,work_material,hardness,material_group,spindle_rpm,feed_rate_mm_min,axial_depth_mm,radial_depth_mm,source_url,source_page,memo
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,4.0,SKD11,55~62HRC,Hardened steels,8600,740.0,0.02,0.62,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,4.0,HAP10,62~66HRC,Hardened steels,8500,840.0,0.02,0.39,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,4.0,HAP72,66~70HRC,Hardened steels,8300,820.0,0.02,0.38,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10600,1210.0,0.04,0.45,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,6.0,SKD11,55~62HRC,Hardened steels,8100,690.0,0.02,0.56,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,6.0,HAP10,62~66HRC,Hardened steels,8000,790.0,0.02,0.35,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,6.0,HAP72,66~70HRC,Hardened steels,7800,770.0,0.02,0.34,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,9300,1020.0,0.03,0.35,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,8.0,SKD11,55~62HRC,Hardened steels,7600,650.0,0.02,0.52,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,8.0,HAP10,62~66HRC,Hardened steels,7500,740.0,0.02,0.31,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4015,1.5,R0.05/R0.1/R0.2/R0.3/R0.5,8.0,HAP72,66~70HRC,Hardened steels,7300,720.0,0.02,0.3,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14300,1460.0,0.01,0.118,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,4.0,SKD11,55~62HRC,Hardened steels,8600,860.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,4.0,HAP10,62~66HRC,Hardened steels,8500,930.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,4.0,HAP72,66~70HRC,Hardened steels,8300,900.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,12000,1200.0,0.006,0.109,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,6.0,SKD11,55~62HRC,Hardened steels,8300,830.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,6.0,HAP10,62~66HRC,Hardened steels,8100,890.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,6.0,HAP72,66~70HRC,Hardened steels,7900,860.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10400,1100.0,0.006,0.1,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,8.0,SKD11,55~62HRC,Hardened steels,7900,790.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,8.0,HAP10,62~66HRC,Hardened steels,7800,840.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,8.0,HAP72,66~70HRC,Hardened steels,7600,820.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,10.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,9300,1020.0,0.005,0.086,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,10.0,SKD11,55~62HRC,Hardened steels,7500,750.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,10.0,HAP10,62~66HRC,Hardened steels,7400,800.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02,10.0,HAP72,66~70HRC,Hardened steels,7200,780.0,0.003,0.003,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14300,1460.0,0.016,0.24,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,4.0,SKD11,55~62HRC,Hardened steels,8600,860.0,0.007,0.01,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,4.0,HAP10,62~66HRC,Hardened steels,8500,930.0,0.007,0.007,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,4.0,HAP72,66~70HRC,Hardened steels,8300,900.0,0.007,0.007,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,12000,1200.0,0.015,0.219,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,6.0,SKD11,55~62HRC,Hardened steels,8300,830.0,0.006,0.009,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,6.0,HAP10,62~66HRC,Hardened steels,8100,890.0,0.006,0.007,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,6.0,HAP72,66~70HRC,Hardened steels,7900,860.0,0.006,0.007,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10400,1100.0,0.014,0.197,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,8.0,SKD11,55~62HRC,Hardened steels,7900,790.0,0.006,0.008,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,8.0,HAP10,62~66HRC,Hardened steels,7800,840.0,0.006,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,8.0,HAP72,66~70HRC,Hardened steels,7600,820.0,0.006,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,10.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,9300,1020.0,0.012,0.165,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,10.0,SKD11,55~62HRC,Hardened steels,7500,750.0,0.005,0.008,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,10.0,HAP10,62~66HRC,Hardened steels,7400,800.0,0.005,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05,10.0,HAP72,66~70HRC,Hardened steels,7200,780.0,0.005,0.006,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14300,1460.0,0.033,0.405,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,4.0,SKD11,55~62HRC,Hardened steels,8600,860.0,0.013,0.18,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,4.0,HAP10,62~66HRC,Hardened steels,8500,930.0,0.013,0.134,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,4.0,HAP72,66~70HRC,Hardened steels,8300,900.0,0.013,0.13,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,12000,1200.0,0.03,0.365,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,6.0,SKD11,55~62HRC,Hardened steels,8300,830.0,0.012,0.166,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,6.0,HAP10,62~66HRC,Hardened steels,8100,890.0,0.012,0.124,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,6.0,HAP72,66~70HRC,Hardened steels,7900,860.0,0.012,0.12,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10400,1100.0,0.028,0.324,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,8.0,SKD11,55~62HRC,Hardened steels,7900,790.0,0.011,0.152,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,8.0,HAP10,62~66HRC,Hardened steels,7800,840.0,0.011,0.113,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,8.0,HAP72,66~70HRC,Hardened steels,7600,820.0,0.011,0.11,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,10.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,9300,1020.0,0.024,0.263,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,10.0,SKD11,55~62HRC,Hardened steels,7500,750.0,0.01,0.138,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,10.0,HAP10,62~66HRC,Hardened steels,7400,800.0,0.01,0.103,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1,10.0,HAP72,66~70HRC,Hardened steels,7200,780.0,0.01,0.1,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14300,1460.0,0.07,0.81,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,4.0,SKD11,55~62HRC,Hardened steels,8600,860.0,0.03,0.9,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,4.0,HAP10,62~66HRC,Hardened steels,8500,930.0,0.03,0.54,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,4.0,HAP72,66~70HRC,Hardened steels,8300,900.0,0.03,0.52,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,12000,1200.0,0.06,0.73,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,6.0,SKD11,55~62HRC,Hardened steels,8300,830.0,0.02,0.83,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,6.0,HAP10,62~66HRC,Hardened steels,8100,890.0,0.02,0.49,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,6.0,HAP72,66~70HRC,Hardened steels,7900,860.0,0.02,0.48,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10400,1100.0,0.06,0.65,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
